"","hID","HI2","HI3Y","HI6","HI7","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5","cluster","WI3AY","CM2AY","CM7","MN2A","MN2B","MN2C","MELEVEL","DEADKIDS","CEB","WAGE","MSTATUS","CM11Y","WMWEIGHT","MN3A","MN3B","MN3C"
"511","1_12_NA_NA_27_4943",4943,2001,"Urbain","Kinshasa",2,"Primary","Masculin","50 ans et plus",-0.765679799099504,"Poorest","1_12_NA_NA_27",1957,1981,"Oui",NA,NA,NA,"Primary",1,4,"40-44","Currently married",NA,0.64203,NA,NA,NA
"512","1_12_NA_NA_27_4943",4943,2001,"Urbain","Kinshasa",2,"Primary","Masculin","50 ans et plus",-0.765679799099504,"Poorest","1_12_NA_NA_27",1955,1991,"Non",NA,NA,NA,"None",0,3,"45-49","Currently married",NA,0.64203,NA,NA,NA
"513","1_12_NA_NA_27_4944",4944,2001,"Urbain","Kinshasa",1,"None","Masculin","25 a 49 ans",-0.759318977757731,"Poorest","1_12_NA_NA_27",1967,1987,"Oui",NA,NA,NA,"None",1,6,"30-34","Currently married","2000",0.64203,NA,NA,NA
"514","1_12_NA_NA_27_4945",4945,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",-0.704718083985761,"Second","1_12_NA_NA_27",1975,1984,"Oui",NA,NA,NA,"Primary",1,5,"25-29","Currently married","2000",0.64203,NA,NA,NA
"515","1_12_NA_NA_27_4946",4946,2001,"Urbain","Kinshasa",1,"Primary","Masculin","50 ans et plus",-0.765043716965326,"Poorest","1_12_NA_NA_27",1958,1982,"Oui",NA,NA,NA,"None",1,4,"40-44","Currently married","2001",0.64203,"Non","Non","Non"
"516","1_12_NA_NA_27_4947",4947,2001,"Urbain","Kinshasa",1,"Primary","Masculin","25 a 49 ans",-0.759318977757731,"Poorest","1_12_NA_NA_27",1964,1982,"Oui",NA,NA,NA,"None",3,8,"35-39","Currently married","2000",0.64203,"Non","Non","Non"
"517","1_12_NA_NA_27_4948",4948,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",-0.0734129848716261,"Fourth","1_12_NA_NA_27",1972,1990,"Non",NA,NA,NA,"Primary",0,4,"25-29","Currently married","1999",0.64203,NA,NA,NA
"518","1_12_NA_NA_27_4948",4948,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",-0.0734129848716261,"Fourth","1_12_NA_NA_27",1974,1991,"Oui",NA,NA,NA,"None",1,4,"25-29","Currently married","1999",0.64203,NA,NA,NA
"519","1_12_NA_NA_30_4843",4843,2001,"Urbain","Kinshasa",4,"Primary","Masculin","25 a 49 ans",-0.608187684497475,"Second","1_12_NA_NA_30",1967,1982,"Non",NA,NA,NA,"Primary",0,9,"30-34","Currently married","2000",0.64203,NA,NA,NA
"520","1_12_NA_NA_30_4843",4843,2001,"Urbain","Kinshasa",4,"Primary","Masculin","25 a 49 ans",-0.608187684497475,"Second","1_12_NA_NA_30",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"521","1_12_NA_NA_30_4843",4843,2001,"Urbain","Kinshasa",4,"Primary","Masculin","25 a 49 ans",-0.608187684497475,"Second","1_12_NA_NA_30",1986,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"522","1_12_NA_NA_30_4843",4843,2001,"Urbain","Kinshasa",4,"Primary","Masculin","25 a 49 ans",-0.608187684497475,"Second","1_12_NA_NA_30",1982,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"523","1_12_NA_NA_30_4844",4844,2001,"Urbain","Kinshasa",1,"Secondary+","Feminin","25 a 49 ans",0.776628257430929,"Richest","1_12_NA_NA_30",1967,1984,"Non",NA,NA,NA,"Secondary +",0,4,"30-34","Currently married","1997",0.64203,NA,NA,NA
"524","1_12_NA_NA_30_4845",4845,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",0.93136401611819,"Richest","1_12_NA_NA_30",1972,1994,"Non","Non","Non","Matrone","Secondary +",0,2,"25-29","Currently married","2001",0.64203,"Non","Non","Matrone"
"525","1_12_NA_NA_30_4846",4846,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",0.775992175296752,"Richest","1_12_NA_NA_30",1958,1976,"Non",NA,NA,NA,"Secondary +",0,4,"40-44","Currently married",NA,0.64203,NA,NA,NA
"526","1_12_NA_NA_30_4847",4847,2001,"Urbain","Kinshasa",1,"None","Feminin","50 ans et plus",-0.712804216619739,"Poorest","1_12_NA_NA_30",1979,1996,"Oui","Non","Non","Matrone","Primary",1,3,"20-24","Formerly married","2000",0.64203,"Non","Non","Matrone"
"527","1_12_NA_NA_30_4849",4849,2001,"Urbain","Kinshasa",1,"Secondary+","Feminin","25 a 49 ans",-0.657567240713592,"Second","1_12_NA_NA_30",1972,1991,"Oui","Non","Non","Matrone","Secondary +",1,4,"25-29","Currently married","2000",0.64203,"Non","Non","Matrone"
"528","1_12_NA_NA_30_4851",4851,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest","1_12_NA_NA_30",1979,1997,"Oui","Non","Non","Matrone","Secondary +",1,2,"20-24","Currently married","2000",0.64203,"Non","Infirmiere / sage femme","Non"
"529","1_12_NA_NA_30_4852",4852,2001,"Urbain","Kinshasa",1,"Secondary+","Feminin","25 a 49 ans",-0.714076380888093,"Poorest","1_12_NA_NA_30",1974,1994,"Non",NA,NA,NA,"Secondary +",0,2,"25-29","Currently married","1997",0.64203,NA,NA,NA
"530","1_12_NA_NA_30_4853",4853,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",-0.171205587578667,"Fourth","1_12_NA_NA_30",1982,1999,"Non","Non","Non","Matrone","None",0,3,"15-19","Currently married","2000",0.64203,"Non","Infirmiere / sage femme","Non"
"531","1_12_NA_NA_30_4854",4854,2001,"Urbain","Kinshasa",2,"Primary","Masculin","25 a 49 ans",-0.679848135990433,"Second","1_12_NA_NA_30",1971,1991,"Non",NA,NA,NA,"Secondary +",0,4,"25-29","Currently married","1998",0.64203,NA,NA,NA
"532","1_12_NA_NA_30_4854",4854,2001,"Urbain","Kinshasa",2,"Primary","Masculin","25 a 49 ans",-0.679848135990433,"Second","1_12_NA_NA_30",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"533","1_12_NA_NA_30_4855",4855,2001,"Urbain","Kinshasa",3,"Primary","Masculin","25 a 49 ans",-0.756774649221022,"Poorest","1_12_NA_NA_30",1966,1982,"Oui",NA,NA,NA,"Primary",1,8,"35-39","Currently married","2000",0.64203,NA,NA,NA
"534","1_12_NA_NA_30_4855",4855,2001,"Urbain","Kinshasa",3,"Primary","Masculin","25 a 49 ans",-0.756774649221022,"Poorest","1_12_NA_NA_30",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"535","1_12_NA_NA_30_4855",4855,2001,"Urbain","Kinshasa",3,"Primary","Masculin","25 a 49 ans",-0.756774649221022,"Poorest","1_12_NA_NA_30",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"536","1_12_NA_NA_30_4856",4856,2001,"Urbain","Kinshasa",1,"Primary","Feminin","25 a 49 ans",-0.55997670433501,"Middle","1_12_NA_NA_30",1954,1972,"Oui",NA,NA,NA,"Primary",2,9,"45-49","Formerly married",NA,0.64203,NA,NA,NA
"537","1_12_NA_NA_30_4857",4857,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",-0.715348545156448,"Poorest","1_12_NA_NA_30",1983,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Currently married",NA,0.64203,NA,NA,NA
"538","1_12_NA_NA_30_4858",4858,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",0.340706297402417,"Fourth","1_12_NA_NA_30",1973,1998,"Non",NA,NA,NA,"Secondary +",0,2,"25-29","Currently married","2000",0.64203,NA,NA,NA
"539","1_12_NA_NA_30_4858",4858,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",0.340706297402417,"Fourth","1_12_NA_NA_30",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Formerly married",NA,0.64203,NA,NA,NA
"540","1_12_NA_NA_30_4860",4860,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",0.991977028213255,"Richest","1_12_NA_NA_30",1963,1982,"Oui",NA,NA,NA,"Primary",1,10,"35-39","Currently married",NA,0.64203,NA,NA,NA
"541","1_12_NA_NA_30_4860",4860,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",0.991977028213255,"Richest","1_12_NA_NA_30",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"542","1_12_NA_NA_30_4860",4860,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",0.991977028213255,"Richest","1_12_NA_NA_30",1983,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"543","1_12_NA_NA_30_4861",4861,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",0.786169489443588,"Richest","1_12_NA_NA_30",1959,1978,"Oui",NA,NA,NA,"Primary",1,9,"40-44","Currently married","1998",0.64203,NA,NA,NA
"544","1_12_NA_NA_30_4861",4861,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",0.786169489443588,"Richest","1_12_NA_NA_30",1983,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"545","1_12_NA_NA_30_4862",4862,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",0.881032762175134,"Richest","1_12_NA_NA_30",1981,2000,"Non","Non","Non","Matrone","Secondary +",0,1,"15-19","Currently married","2000",0.64203,"Non","Non","Matrone"
"546","1_12_NA_NA_30_4863",4863,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest","1_12_NA_NA_30",1975,1995,"Non","Non","Non","Non","Secondary +",0,3,"25-29","Currently married","2001",0.64203,"Non","Non","Non"
"547","1_12_NA_NA_30_4864",4864,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",1.04167220002213,"Richest","1_12_NA_NA_30",1962,1989,"Non",NA,NA,NA,"Secondary +",0,4,"35-39","Currently married","2000",0.64203,NA,NA,NA
"548","1_12_NA_NA_30_4865",4865,2001,"Urbain","Kinshasa",1,"Primary","Masculin","25 a 49 ans",-0.0729889301155079,"Fourth","1_12_NA_NA_30",1980,2001,"Non","Non","Infirmiere / sage femme","Non","Secondary +",0,1,"20-24","Currently married","2001",0.64203,"Docteur","Non","Non"
"549","1_12_NA_NA_30_4866",4866,2001,"Urbain","Kinshasa",1,"None","Masculin","25 a 49 ans",0.777264339565106,"Richest","1_12_NA_NA_30",1974,1991,"Non",NA,NA,NA,"Secondary +",0,4,"25-29","Currently married","1999",0.64203,NA,NA,NA
"550","1_12_NA_NA_30_4867",4867,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","50 ans et plus",1.30040720547685,"Richest","1_12_NA_NA_30",1964,1977,"Oui",NA,NA,NA,"Primary",1,10,"35-39","Currently married","1998",0.64203,NA,NA,NA
"551","1_12_NA_NA_30_4867",4867,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","50 ans et plus",1.30040720547685,"Richest","1_12_NA_NA_30",1977,1997,"Non",NA,NA,NA,"Secondary +",0,2,"20-24","Formerly married","2000",0.64203,NA,NA,NA
"552","1_12_NA_NA_30_4867",4867,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","50 ans et plus",1.30040720547685,"Richest","1_12_NA_NA_30",1982,2000,"Non",NA,NA,NA,"Secondary +",0,1,"15-19","Formerly married","2000",0.64203,NA,NA,NA
"553","1_13_NA_NA_18_3772",3772,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","50 ans et plus",1.85971693375537,"Richest","1_13_NA_NA_18",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"554","1_13_NA_NA_18_3773",3773,2001,"Urbain","Kinshasa",1,"Primary","Feminin","25 a 49 ans",1.5455642000317,"Richest","1_13_NA_NA_18",1973,1992,"Oui",NA,NA,NA,"Primary",2,4,"25-29","Currently married","1998",0.64203,NA,NA,NA
"555","1_13_NA_NA_18_3774",3774,2001,"Urbain","Kinshasa",1,"Missing/DK","Masculin","25 a 49 ans",1.86098909802372,"Richest","1_13_NA_NA_18",1973,1986,"Oui",NA,NA,NA,"Secondary +",1,2,"25-29","Currently married",NA,0.64203,NA,NA,NA
"556","1_13_NA_NA_18_3775",3775,2001,"Urbain","Kinshasa",1,"Missing/DK","Masculin","25 a 49 ans",2.40812783163056,"Richest","1_13_NA_NA_18",1970,1987,"Oui",NA,NA,NA,"Secondary +",1,6,"30-34","Currently married","1999",0.64203,NA,NA,NA
"557","1_13_NA_NA_18_3777",3777,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",2.24766733373571,"Richest","1_13_NA_NA_18",1977,NA,NA,NA,NA,NA,"Secondary +",NA,0,"20-24","Currently married",NA,0.64203,NA,NA,NA
"558","1_13_NA_NA_18_3778",3778,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","25 a 49 ans",1.61596427731689,"Richest","1_13_NA_NA_18",1956,1969,"Non",NA,NA,NA,"None",0,5,"45-49","Currently married",NA,0.64203,NA,NA,NA
"559","1_13_NA_NA_18_3778",3778,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","25 a 49 ans",1.61596427731689,"Richest","1_13_NA_NA_18",1965,1985,"Non",NA,NA,NA,"Secondary +",0,5,"35-39","Currently married","1997",0.64203,NA,NA,NA
"560","1_13_NA_NA_18_3778",3778,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","25 a 49 ans",1.61596427731689,"Richest","1_13_NA_NA_18",1981,1995,"Oui",NA,NA,NA,"None",1,3,"15-19","Currently married","2000",0.64203,NA,NA,NA
"561","1_13_NA_NA_18_3779",3779,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",2.47085669312133,"Richest","1_13_NA_NA_18",1963,NA,NA,NA,NA,NA,"Secondary +",NA,0,"35-39","Currently married",NA,0.64203,NA,NA,NA
"562","1_13_NA_NA_18_3779",3779,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",2.47085669312133,"Richest","1_13_NA_NA_18",1975,1993,"Non",NA,NA,NA,"Secondary +",0,1,"25-29","Never married",NA,0.64203,NA,NA,NA
"563","1_13_NA_NA_18_3780",3780,2001,"Urbain","Kinshasa",2,"Primary","Feminin","25 a 49 ans",1.71962607317422,"Richest","1_13_NA_NA_18",1963,1984,"Oui",NA,NA,NA,"Primary",1,2,"35-39","Formerly married",NA,0.64203,NA,NA,NA
"564","1_13_NA_NA_18_3780",3780,2001,"Urbain","Kinshasa",2,"Primary","Feminin","25 a 49 ans",1.71962607317422,"Richest","1_13_NA_NA_18",1974,1988,"Oui","Non","Infirmiere / sage femme","Non","Primary",3,8,"25-29","Currently married","2000",0.64203,"Non","Non","Matrone"
"565","1_13_NA_NA_18_3781",3781,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",0.658171615644991,"Richest","1_13_NA_NA_18",1974,1991,"Non","Docteur","Non","Non","Secondary +",0,4,"25-29","Currently married","2001",0.64203,"Non","Infirmiere / sage femme","Non"
"566","1_13_NA_NA_18_3782",3782,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",1.8798963086454,"Richest","1_13_NA_NA_18",1975,NA,NA,NA,NA,NA,"Secondary +",NA,0,"25-29","Currently married",NA,0.64203,NA,NA,NA
"567","1_13_NA_NA_18_3782",3782,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",1.8798963086454,"Richest","1_13_NA_NA_18",1983,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"568","1_13_NA_NA_18_3783",3783,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",1.88625712998717,"Richest","1_13_NA_NA_18",1972,1989,"Non",NA,NA,NA,"None",0,3,"25-29","Currently married","1998",0.64203,NA,NA,NA
"569","1_13_NA_NA_18_3783",3783,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",1.88625712998717,"Richest","1_13_NA_NA_18",1974,2000,"Non","Non","Infirmiere / sage femme","Non","Secondary +",0,1,"25-29","Currently married","2000",0.64203,"Non","Infirmiere / sage femme","Non"
"570","1_13_NA_NA_18_3784",3784,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",1.66049680555381,"Richest","1_13_NA_NA_18",1968,1989,"Non",NA,NA,NA,"Secondary +",0,2,"30-34","Currently married",NA,0.64203,NA,NA,NA
"571","1_13_NA_NA_18_3785",3785,2001,"Urbain","Kinshasa",1,"None","Feminin","25 a 49 ans",0.759297231604552,"Richest","1_13_NA_NA_18",1968,1991,"Oui",NA,NA,NA,"None",2,4,"30-34","Currently married","1997",0.64203,NA,NA,NA
"572","1_13_NA_NA_18_3786",3786,2001,"Urbain","Kinshasa",2,"Missing/DK","Masculin","25 a 49 ans",0.760569395872907,"Richest","1_13_NA_NA_18",1969,1982,"Non",NA,NA,NA,"Secondary +",0,2,"30-34","Currently married",NA,0.64203,NA,NA,NA
"573","1_13_NA_NA_18_3786",3786,2001,"Urbain","Kinshasa",2,"Missing/DK","Masculin","25 a 49 ans",0.760569395872907,"Richest","1_13_NA_NA_18",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"574","1_13_NA_NA_18_3787",3787,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",2.25148382654077,"Richest","1_13_NA_NA_18",1977,1996,"Non","Non","Infirmiere / sage femme","Non","Primary",0,3,"20-24","Currently married","2000",0.64203,"Non","Non","Matrone"
"575","1_13_NA_NA_18_3788",3788,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",2.40558350309385,"Richest","1_13_NA_NA_18",1974,1993,"Non",NA,NA,NA,"Secondary +",0,4,"25-29","Currently married","1999",0.64203,NA,NA,NA
"576","1_13_NA_NA_18_3789",3789,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",2.43488429935372,"Richest","1_13_NA_NA_18",1962,1975,"Non",NA,NA,NA,"Secondary +",0,5,"35-39","Formerly married","1996",0.64203,NA,NA,NA
"577","1_13_NA_NA_18_3789",3789,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",2.43488429935372,"Richest","1_13_NA_NA_18",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"578","1_13_NA_NA_18_3790",3790,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.02721480500365,"Richest","1_13_NA_NA_18",1957,1977,"Non",NA,NA,NA,"Secondary +",0,4,"40-44","Formerly married",NA,0.64203,NA,NA,NA
"579","1_13_NA_NA_18_3790",3790,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.02721480500365,"Richest","1_13_NA_NA_18",1980,1999,"Non",NA,NA,NA,"Secondary +",0,2,"20-24","Currently married","2000",0.64203,NA,NA,NA
"580","1_13_NA_NA_18_3791",3791,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",2.33454734367449,"Richest","1_13_NA_NA_18",1972,1992,"Non",NA,NA,NA,"Secondary +",0,4,"25-29","Currently married","1999",0.64203,NA,NA,NA
"581","1_13_NA_NA_18_3791",3791,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",2.33454734367449,"Richest","1_13_NA_NA_18",1975,2000,"Non","Non","Infirmiere / sage femme","Non","Secondary +",0,1,"25-29","Currently married","2000",0.64203,"Non","Non","Matrone"
"582","1_13_NA_NA_18_3792",3792,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","50 ans et plus",2.40367525669132,"Richest","1_13_NA_NA_18",1960,1974,"Non",NA,NA,NA,"Secondary +",0,4,"40-44","Currently married",NA,0.64203,NA,NA,NA
"583","1_13_NA_NA_18_3792",3792,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","50 ans et plus",2.40367525669132,"Richest","1_13_NA_NA_18",1981,2000,"Non",NA,NA,NA,"Secondary +",0,1,"15-19","Currently married","2000",0.64203,NA,NA,NA
"584","1_13_NA_NA_18_3793",3793,2001,"Urbain","Kinshasa",3,"Primary","Masculin","50 ans et plus",1.06616647293075,"Richest","1_13_NA_NA_18",1972,1991,"Oui",NA,NA,NA,"Primary",1,4,"25-29","Formerly married","1999",0.64203,NA,NA,NA
"585","1_13_NA_NA_18_3793",3793,2001,"Urbain","Kinshasa",3,"Primary","Masculin","50 ans et plus",1.06616647293075,"Richest","1_13_NA_NA_18",1974,1993,"Oui",NA,NA,NA,"Primary",1,3,"25-29","Currently married","1999",0.64203,NA,NA,NA
"586","1_13_NA_NA_18_3793",3793,2001,"Urbain","Kinshasa",3,"Primary","Masculin","50 ans et plus",1.06616647293075,"Richest","1_13_NA_NA_18",1982,1998,"Non",NA,NA,NA,"Secondary +",0,1,"15-19","Currently married","1998",0.64203,NA,NA,NA
"587","1_13_NA_NA_18_3794",3794,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",1.83210938323905,"Richest","1_13_NA_NA_18",1969,1986,"Non",NA,NA,NA,"Primary",0,5,"30-34","Currently married","1999",0.64203,NA,NA,NA
"588","1_13_NA_NA_18_3795",3795,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.62486724444785,"Richest","1_13_NA_NA_18",1961,1977,"Oui",NA,NA,NA,"Secondary +",1,6,"35-39","Formerly married",NA,0.64203,NA,NA,NA
"589","1_13_NA_NA_18_3795",3795,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.62486724444785,"Richest","1_13_NA_NA_18",1984,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"590","1_13_NA_NA_18_3796",3796,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","50 ans et plus",1.56764667040173,"Richest","1_13_NA_NA_18",1963,1981,"Oui",NA,NA,NA,"Primary",1,5,"35-39","Formerly married",NA,0.64203,NA,NA,NA
"591","1_13_NA_NA_18_3796",3796,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","50 ans et plus",1.56764667040173,"Richest","1_13_NA_NA_18",1969,1988,"Oui",NA,NA,NA,"Secondary +",1,4,"30-34","Formerly married","1998",0.64203,NA,NA,NA
"592","1_13_NA_NA_18_3796",3796,2001,"Urbain","Kinshasa",3,"Missing/DK","Masculin","50 ans et plus",1.56764667040173,"Richest","1_13_NA_NA_18",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"593","1_13_NA_NA_18_3797",3797,2001,"Urbain","Kinshasa",1,"Secondary+","Masculin","25 a 49 ans",2.24639516946735,"Richest","1_13_NA_NA_18",1964,1984,"Oui","Non","Infirmiere / sage femme","Non","Secondary +",1,4,"35-39","Currently married","2000",0.64203,"Non","Non","Matrone"
"594","1_13_NA_NA_18_3798",3798,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",2.359247681908,"Richest","1_13_NA_NA_18",1969,1994,"Non",NA,NA,NA,"Secondary +",0,4,"30-34","Currently married","2001",0.64203,"Non","Infirmiere / sage femme","Non"
"595","1_13_NA_NA_18_3798",3798,2001,"Urbain","Kinshasa",2,"Secondary+","Masculin","25 a 49 ans",2.359247681908,"Richest","1_13_NA_NA_18",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"596","1_13_NA_NA_18_3799",3799,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.93838607878486,"Richest","1_13_NA_NA_18",1962,1980,"Non",NA,NA,NA,"Secondary +",0,5,"35-39","Currently married",NA,0.64203,NA,NA,NA
"597","1_13_NA_NA_18_3799",3799,2001,"Urbain","Kinshasa",2,"Secondary+","Feminin","25 a 49 ans",1.93838607878486,"Richest","1_13_NA_NA_18",1973,1996,"Non","Non","Infirmiere / sage femme","Non","Secondary +",0,2,"25-29","Currently married","2000",0.64203,"Non","Non","Matrone"
"598","1_13_NA_NA_18_3801",3801,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",2.17869362243571,"Richest","1_13_NA_NA_18",1974,1997,"Non",NA,NA,NA,"Secondary +",0,2,"25-29","Currently married","1999",0.64203,NA,NA,NA
"599","1_13_NA_NA_18_3801",3801,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",2.17869362243571,"Richest","1_13_NA_NA_18",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,0.64203,NA,NA,NA
"600","1_13_NA_NA_18_3801",3801,2001,"Urbain","Kinshasa",3,"Secondary+","Masculin","25 a 49 ans",2.17869362243571,"Richest","1_13_NA_NA_18",1979,1995,"Non",NA,NA,NA,"Secondary +",0,1,"20-24","Currently married",NA,0.64203,NA,NA,NA
"601","1_13_NA_NA_18_3802",3802,2001,"Urbain","Kinshasa",4,"Secondary+","Masculin","25 a 49 ans",2.40219106504491,"Richest","1_13_NA_NA_18",1964,1988,"Oui",NA,NA,NA,"Secondary +",1,4,"35-39","Currently married",NA,0.64203,NA,NA,NA
"602","1_13_NA_NA_18_3802",3802,2001,"Urbain","Kinshasa",4,"Secondary+","Masculin","25 a 49 ans",2.40219106504491,"Richest","1_13_NA_NA_18",1975,NA,NA,NA,NA,NA,"Secondary +",NA,0,"25-29","Never married",NA,0.64203,NA,NA,NA
"603","1_13_NA_NA_18_3802",3802,2001,"Urbain","Kinshasa",4,"Secondary+","Masculin","25 a 49 ans",2.40219106504491,"Richest","1_13_NA_NA_18",1978,NA,NA,NA,NA,NA,"Primary",NA,0,"20-24","Never married",NA,0.64203,NA,NA,NA
"604","1_13_NA_NA_18_3802",3802,2001,"Urbain","Kinshasa",4,"Secondary+","Masculin","25 a 49 ans",2.40219106504491,"Richest","1_13_NA_NA_18",1980,NA,NA,NA,NA,NA,"Primary",NA,0,"20-24","Never married",NA,0.64203,NA,NA,NA
