"","HH1","HH2","HH6","HH7","HH7B","HH9","HH13","HC1A","HC1C","helevel","HHSEX","windex5"
"2884",97,30,"Urbain","Katanga","Autre ville","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2885",97,39,"Urbain","Katanga","Autre ville","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2886",97,49,"Urbain","Katanga","Autre ville","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2887",97,58,"Urbain","Katanga","Autre ville","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2888",97,67,"Urbain","Katanga","Autre ville","Rempli",2,"Protestant","Bantou","Secondary +","Male","Richest"
"2889",97,77,"Urbain","Katanga","Autre ville","Rempli",0,"Sans religion","Bantou","Secondary +","Male","Richest"
"2890",97,86,"Urbain","Katanga","Autre ville","Rempli",0,"Catholique","Bantou","Secondary +","Male","Richest"
"2891",97,95,"Urbain","Katanga","Autre ville","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2892",97,105,"Urbain","Katanga","Autre ville","Rempli",0,"Protestant","Bantou","Secondary +","Male","Richest"
"2893",97,114,"Urbain","Katanga","Autre ville","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2894",97,123,"Urbain","Katanga","Autre ville","Rempli",0,"Catholique","Bantou","Secondary +","Male","Richest"
"2895",97,133,"Urbain","Katanga","Autre ville","Rempli",3,"Catholique","Bantou","Secondary +","Male","Richest"
"2896",97,142,"Urbain","Katanga","Autre ville","Rempli",1,"Catholique","Bantou","Secondary +","Male","Richest"
"2897",97,152,"Urbain","Katanga","Autre ville","Rempli",0,"Protestant","Bantou","Secondary +","Male","Richest"
"2898",97,161,"Urbain","Katanga","Autre ville","Rempli",1,"Catholique","Bantou","Secondary +","Male","Richest"
"2899",97,170,"Urbain","Katanga","Autre ville","Rempli",3,"Autres chretiens independants","Bantou","Secondary +","Male","Richest"
"2900",97,180,"Urbain","Katanga","Autre ville","Rempli",2,"Protestant","Bantou","Secondary +","Male","Richest"
"2901",97,189,"Urbain","Katanga","Autre ville","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2902",97,198,"Urbain","Katanga","Autre ville","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2903",97,208,"Urbain","Katanga","Autre ville","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2904",97,217,"Urbain","Katanga","Autre ville","Rempli",3,"Catholique","Bantou","Secondary +","Female","Richest"
"2905",97,226,"Urbain","Katanga","Autre ville","Rempli",1,"Catholique","Bantou","Primary","Male","Richest"
"2906",97,236,"Urbain","Katanga","Autre ville","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2907",97,245,"Urbain","Katanga","Autre ville","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Richest"
"2908",97,255,"Urbain","Katanga","Autre ville","Rempli",1,"Eglises de reveil","Bantou","None","Male","Richest"
"2909",97,264,"Urbain","Katanga","Autre ville","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Richest"
"2910",97,273,"Urbain","Katanga","Autre ville","Rempli",1,"Catholique","Bantou","Secondary +","Male","Richest"
"2911",98,1,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2912",98,13,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Fourth"
"2913",98,25,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Armee du salut","Bantou","Secondary +","Male","Fourth"
"2914",98,38,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Animisme/ Religions traditionnelles afric.","Bantou","Secondary +","Male","Fourth"
"2915",98,50,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Temoins de Jehovah","Bantou","Primary","Female","Fourth"
"2916",98,62,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Fourth"
"2917",98,75,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2918",98,87,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Protestant","Bantou","Secondary +","Male","Fourth"
"2919",98,100,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Armee du salut","Bantou","Secondary +","Male","Fourth"
"2920",98,112,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Male","Fourth"
"2921",98,124,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2922",98,136,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Animisme/ Religions traditionnelles afric.","Bantou","None","Female","Fourth"
"2923",98,149,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2924",98,162,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Animisme/ Religions traditionnelles afric.","Bantou","Secondary +","Female","Richest"
"2925",98,174,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2926",98,186,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2927",98,199,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Secondary +","Male","Fourth"
"2928",98,211,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Catholique","Bantou","Secondary +","Female","Richest"
"2929",98,224,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2930",98,236,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Catholique","Bantou","Missing/DK","Female","Fourth"
"2931",98,248,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2932",98,261,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Secondary +","Male","Fourth"
"2933",98,273,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2934",98,286,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2935",98,298,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","None","Female","Fourth"
"2936",98,310,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Female","Middle"
"2937",98,323,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",3,"Kimbanguiste","Bantou","Secondary +","Male","Fourth"
"2938",98,348,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2939",98,355,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Autre religion","Bantou","Missing/DK","Female","Fourth"
"2940",98,360,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2941",99,1,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2942",99,12,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Secondary +","Male","Fourth"
"2943",99,22,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2944",99,32,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Fourth"
"2945",99,42,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2946",99,52,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2947",99,62,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Fourth"
"2948",99,73,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Middle"
"2949",99,83,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Female","Fourth"
"2950",99,93,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Secondary +","Male","Fourth"
"2951",99,103,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Secondary +","Male","Fourth"
"2952",99,113,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Primary","Female","Fourth"
"2953",99,123,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Secondary +","Male","Fourth"
"2954",99,134,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2955",99,144,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Male","Middle"
"2956",99,154,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Fourth"
"2957",99,164,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Catholique","Bantou","Primary","Female","Fourth"
"2958",99,174,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2959",99,184,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2960",99,194,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2961",99,205,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Protestant","Bantou","Secondary +","Male","Fourth"
"2962",99,215,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2963",99,225,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Primary","Male","Richest"
"2964",99,235,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2965",99,245,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Middle"
"2966",99,255,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Protestant","Bantou","Secondary +","Male","Fourth"
"2967",99,266,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Fourth"
"2968",99,276,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",5,"Eglises de reveil","Bantou","Primary","Male","Fourth"
"2969",99,286,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Female","Richest"
"2970",99,296,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2971",100,2,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Sans religion","Bantou","Secondary +","Male","Richest"
"2972",100,14,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2973",100,27,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",7,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2974",100,39,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",3,"Autres chretiens independants","Bantou","Missing/DK","Male","Richest"
"2975",100,52,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Richest"
"2976",100,64,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autres chretiens independants","Bantou","Primary","Female","Richest"
"2977",100,77,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2978",100,89,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",3,"Eglises de reveil","Bantou","Secondary +","Female","Richest"
"2979",100,102,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Female","Fourth"
"2980",100,114,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2981",100,127,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2982",100,139,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2983",100,152,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2984",100,164,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2985",100,173,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"2986",100,189,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2987",100,201,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Richest"
"2988",100,214,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2989",100,226,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Fourth"
"2990",100,239,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2991",100,251,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","None","Female","Fourth"
"2992",100,264,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Male","Fourth"
"2993",100,276,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2994",100,289,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"2995",100,301,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"2996",100,313,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Richest"
"2997",100,326,"Urbain","Kasai Oriental","Chef lieu de province","Pas a la maison",NA,NA,NA,NA,NA,"0"
"2998",100,338,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Catholique","Bantou","Secondary +","Male","Richest"
"2999",100,351,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3000",100,363,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Richest"
"3001",101,2,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Fourth"
"3002",101,13,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Protestant","Bantou","Secondary +","Male","Richest"
"3003",101,24,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3004",101,35,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3005",101,46,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3006",101,57,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Richest"
"3007",101,69,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Richest"
"3008",101,80,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Protestant","Bantou","Secondary +","Male","Fourth"
"3009",101,91,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3010",101,102,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3011",101,113,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Fourth"
"3012",101,124,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Autre religion","Bantou","Secondary +","Male","Richest"
"3013",101,135,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",3,"Autres chretiens independants","Bantou","Missing/DK","Male","Richest"
"3014",101,147,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3015",101,158,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
"3016",101,169,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",2,"Catholique","Bantou","Secondary +","Male","Richest"
"3017",101,180,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"3018",101,191,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",0,"Catholique","Bantou","Primary","Female","Richest"
"3019",101,202,"Urbain","Kasai Oriental","Chef lieu de province","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Richest"
